12686880	-6.176389
12687360	-6.209671
12687840	-6.231716
12688320	-6.231528
12688800	-6.242549
12689280	-6.275447
12689760	-6.296663
12690240	-6.295868
12690720	-6.306724
12691200	-6.339229
12691680	-6.359607
12692160	-6.358206
12692640	-6.368893
12693120	-6.400993
12693600	-6.420529
12694080	-6.418524
12694560	-6.429039
12695040	-6.460723
12695520	-6.479411
12696000	-6.476801
12696480	-6.487140
12696960	-6.518399
12697440	-6.536233
12697920	-6.533022
12698400	-6.543182
12698880	-6.574006
12699360	-6.590981
12699840	-6.587170
12700320	-6.597149
12700800	-6.627527
12701280	-6.643638
12701760	-6.639230
12702240	-6.649026
12702720	-6.678949
12703200	-6.694191
12703680	-6.689188
12704160	-6.698799
12704640	-6.728258
12705120	-6.742628
12705600	-6.737031
12706080	-6.746457
12706560	-6.775444
12707040	-6.788937
12707520	-6.782751
12708000	-6.791987
12708480	-6.820494
12708960	-6.833108
12709440	-6.826335
12709920	-6.835381
12710400	-6.863400
12710880	-6.875134
12711360	-6.867777
12711840	-6.876629
12712320	-6.904153
12712800	-6.915004
12713280	-6.907068
12713760	-6.915723
12714240	-6.942744
12714720	-6.952713
12715200	-6.944202
12715680	-6.952656
12716160	-6.979166
12716640	-6.988252
12717120	-6.979171
12717600	-6.987420
12718080	-7.013411
12718560	-7.021615
12719040	-7.011967
12719520	-7.020009
12720000	-7.045474
12720480	-7.052794
12720960	-7.042584
12721440	-7.050417
12721920	-7.075346
12722400	-7.081780
12722880	-7.071013
12723360	-7.078635
12723840	-7.103021
12724320	-7.108568
12724800	-7.097247
12725280	-7.104655
12725760	-7.128490
12726240	-7.133148
12726720	-7.121278
12727200	-7.128470
12727680	-7.151747
12728160	-7.155513
12728640	-7.143098
12729120	-7.150074
12729600	-7.172784
12730080	-7.175658
12730560	-7.162701
12731040	-7.169456
12731520	-7.191593
12732000	-7.193576
12732480	-7.180080
12732960	-7.186612
12733440	-7.208172
12733920	-7.209262
12734400	-7.195232
12734880	-7.201539
12735360	-7.222513
12735840	-7.222712
12736320	-7.208153
12736800	-7.214230
12737280	-7.234612
12737760	-7.233923
12738240	-7.218839
12738720	-7.224683
12739200	-7.244469
12739680	-7.242893
12740160	-7.227288
12740640	-7.232898
12741120	-7.252081
12741600	-7.249622
12742080	-7.233501
12742560	-7.238873
12743040	-7.257449
12743520	-7.254108
12744000	-7.237478
12744480	-7.242609
12744960	-7.260572
12745440	-7.256354
12745920	-7.239221
12746400	-7.244109
12746880	-7.261455
12747360	-7.256362
12747840	-7.238730
12748320	-7.243375
12748800	-7.260099
12749280	-7.254135
12749760	-7.236012
12750240	-7.240413
12750720	-7.256511
12751200	-7.249679
12751680	-7.231072
12752160	-7.235226
12752640	-7.250695
12753120	-7.242998
12753600	-7.223914
12754080	-7.227823
12754560	-7.242658
12755040	-7.234100
12755520	-7.214546
12756000	-7.218211
12756480	-7.232409
12756960	-7.222994
12757440	-7.202978
12757920	-7.206397
12758400	-7.219955
12758880	-7.209690
12759360	-7.189216
12759840	-7.192391
12760320	-7.205309
12760800	-7.194196
12761280	-7.173275
12761760	-7.176204
12762240	-7.188479
12762720	-7.176526
12763200	-7.155162
12763680	-7.157847
12764160	-7.169479
12764640	-7.156690
12765120	-7.134892
12765600	-7.137331
12766080	-7.148317
12766560	-7.134702
12767040	-7.112476
12767520	-7.114667
12768000	-7.125009
12768480	-7.110572
12768960	-7.087927
12769440	-7.089869
12769920	-7.099564
12770400	-7.084315
12770880	-7.061257
12771360	-7.062948
12771840	-7.071995
12772320	-7.055942
12772800	-7.032478
12773280	-7.033918
12773760	-7.042316
12774240	-7.025464
12774720	-7.001602
12775200	-7.002791
12775680	-7.010538
12776160	-6.992892
12776640	-6.968640
12777120	-6.969579
12777600	-6.976671
12778080	-6.958237
12778560	-6.933604
12779040	-6.934292
12779520	-6.940729
12780000	-6.921512
12780480	-6.896505
12780960	-6.896950
12781440	-6.902724
12781920	-6.882722
12782400	-6.857353
12782880	-6.857556
12783360	-6.862668
12783840	-6.841887
12784320	-6.816164
12784800	-6.816126
12785280	-6.820573
12785760	-6.799021
12786240	-6.772951
12786720	-6.772671
12787200	-6.776454
12787680	-6.754139
12788160	-6.727730
12788640	-6.727207
12789120	-6.730328
12789600	-6.707258
12790080	-6.680516
12790560	-6.679750
12791040	-6.682209
12791520	-6.658393
12792000	-6.631327
12792480	-6.630319
12792960	-6.632116
12793440	-6.607564
